ts,price_per_mwh,load_mw,renewable_mw
2023-04-29 02:00:00,30.68,6199.4,768.9
2023-04-29 03:00:00,26.86,6594.4,287.9
2023-04-29 04:00:00,36.82,7314.7,424.8
2023-04-29 05:00:00,50.53,7784.1,42.3
2023-04-29 06:00:00,45.51,8421.7,629.1
2023-04-29 07:00:00,45.54,8363.9,885.9
2023-04-29 08:00:00,42.63,8339.7,1158.3
2023-04-29 09:00:00,47.97,8567.0,669.6
2023-04-29 10:00:00,34.46,8307.0,2468.4
2023-04-29 11:00:00,40.72,8256.7,1492.4
2023-04-29 12:00:00,33.81,7939.3,1714.3
2023-04-29 13:00:00,41.86,7995.0,2473.3
2023-04-29 14:00:00,39.22,8378.2,2691.7
2023-04-29 15:00:00,39.53,8703.6,2541.8
2023-04-29 16:00:00,49.62,9449.7,1998.3
2023-04-29 17:00:00,56.08,9797.1,1778.0
2023-04-29 18:00:00,53.27,9534.7,1644.6
2023-04-29 19:00:00,52.94,9664.4,1898.1
2023-04-29 20:00:00,38.88,8910.6,2282.4
2023-04-29 21:00:00,33.23,7680.2,2381.3
2023-04-29 22:00:00,13.95,6560.4,2259.1
2023-04-29 23:00:00,25.33,6362.5,1362.9
2023-04-30 00:00:00,17.79,5700.7,958.8
2023-04-30 01:00:00,20.5,5793.9,1706.1
2023-04-30 02:00:00,14.56,6032.1,2103.3
2023-04-30 03:00:00,19.03,6423.6,2171.6
2023-04-30 04:00:00,22.65,6861.4,1638.7
2023-04-30 05:00:00,35.43,7858.3,1859.8
2023-04-30 06:00:00,28.63,7919.6,1769.7
2023-04-30 07:00:00,32.63,9088.9,2820.4
2023-04-30 08:00:00,20.32,8089.2,3673.5
2023-04-30 09:00:00,15.98,7962.1,4787.3
2023-04-30 10:00:00,10.04,8269.7,6181.2
2023-04-30 11:00:00,-1.89,8429.5,7561.9
2023-04-30 12:00:00,-106.05,8096.9,7589.5
2023-04-30 13:00:00,3.3,8375.2,6996.1
2023-04-30 14:00:00,2.81,8032.4,6618.8
2023-04-30 15:00:00,20.29,8667.5,5106.2
2023-04-30 16:00:00,40.94,8913.0,3438.3
2023-04-30 17:00:00,44.77,8955.5,2311.9
2023-04-30 18:00:00,49.12,9589.6,2214.1
2023-04-30 19:00:00,43.95,8622.2,1926.3
2023-04-30 20:00:00,36.17,8199.8,1804.3
2023-04-30 21:00:00,28.78,7483.5,1846.4
2023-04-30 22:00:00,22.86,6542.6,1690.9
2023-04-30 23:00:00,21.24,6132.8,1101.4
2023-05-01 00:00:00,27.4,6533.6,1382.6
2023-05-01 01:00:00,31.23,6718.7,1456.0
2023-05-01 02:00:00,29.3,7064.5,1589.0
2023-05-01 03:00:00,28.57,7737.6,1549.0
2023-05-01 04:00:00,31.08,8136.2,2066.0
2023-05-01 05:00:00,40.01,8822.0,1896.9
2023-05-01 06:00:00,49.08,9335.0,1537.9
2023-05-01 07:00:00,49.37,9477.3,2190.1
2023-05-01 08:00:00,45.34,9366.0,1578.9
2023-05-01 09:00:00,44.1,9286.3,2286.2
2023-05-01 10:00:00,38.86,9006.9,2767.0
2023-05-01 11:00:00,37.29,9252.2,3202.9
2023-05-01 12:00:00,37.37,9135.2,2561.8
2023-05-01 13:00:00,50.01,9148.4,1297.2
2023-05-01 14:00:00,65.1,9447.3,1203.6
2023-05-01 15:00:00,61.48,9665.3,1576.3
2023-05-01 16:00:00,72.2,10746.8,1316.4
2023-05-01 17:00:00,76.67,10789.5,970.5
2023-05-01 18:00:00,93.36,10552.5,225.6
2023-05-01 19:00:00,89.15,10733.6,569.9
2023-05-01 20:00:00,56.99,9516.6,928.9
2023-05-01 21:00:00,62.86,8258.5,42.0
2023-05-01 22:00:00,54.32,7839.6,42.0
2023-05-01 23:00:00,31.27,6759.8,42.0
2023-05-02 00:00:00,38.43,6379.4,41.9
2023-05-02 01:00:00,34.06,6535.6,41.9
2023-05-02 02:00:00,40.49,7128.1,41.9
2023-05-02 03:00:00,37.66,7468.0,41.9
2023-05-02 04:00:00,47.37,7825.1,41.9
2023-05-02 05:00:00,68.21,8863.6,41.9
2023-05-02 06:00:00,68.22,9038.3,41.9
2023-05-02 07:00:00,68.47,9947.6,865.3
2023-05-02 08:00:00,36.34,9455.8,2111.8
2023-05-02 09:00:00,36.22,8729.8,3404.5
2023-05-02 10:00:00,32.41,9309.9,4402.5
2023-05-02 11:00:00,27.85,9646.4,4506.6
2023-05-02 12:00:00,24.24,9571.0,5504.5
2023-05-02 13:00:00,39.11,9823.0,3857.1
2023-05-02 14:00:00,45.61,9321.4,2905.9
2023-05-02 15:00:00,68.66,10279.1,928.5
2023-05-02 16:00:00,85.58,10189.5,256.0
2023-05-02 17:00:00,93.74,10810.4,830.3
2023-05-02 18:00:00,84.15,10394.1,708.0
2023-05-02 19:00:00,80.84,10252.0,341.0
2023-05-02 20:00:00,73.96,9460.1,192.7
2023-05-02 21:00:00,60.15,8833.4,413.2
2023-05-02 22:00:00,32.56,7770.5,921.0
2023-05-02 23:00:00,35.32,6910.8,587.2
2023-05-03 00:00:00,27.51,6182.1,693.1
2023-05-03 01:00:00,25.35,6450.9,449.2
2023-05-03 02:00:00,39.31,6721.4,424.8
2023-05-03 03:00:00,41.59,7639.9,395.7
2023-05-03 04:00:00,46.21,8383.7,548.5
2023-05-03 05:00:00,43.56,8976.0,1250.5
2023-05-03 06:00:00,46.19,8942.3,1421.7
2023-05-03 07:00:00,41.08,8619.9,1961.5
2023-05-03 08:00:00,43.33,8933.3,2628.0
2023-05-03 09:00:00,35.75,9732.8,3902.8
2023-05-03 10:00:00,26.35,9078.4,4173.4
2023-05-03 11:00:00,17.49,8887.9,6087.7
2023-05-03 12:00:00,-17.4,9566.3,5561.7
2023-05-03 13:00:00,36.32,9641.7,5286.4
2023-05-03 14:00:00,36.11,9599.5,4543.0
2023-05-03 15:00:00,46.26,9893.4,3430.8
2023-05-03 16:00:00,59.41,10348.8,2127.9
2023-05-03 17:00:00,88.24,10785.3,871.6
2023-05-03 18:00:00,103.48,11298.3,397.8
2023-05-03 19:00:00,94.91,10561.1,245.1
2023-05-03 20:00:00,78.94,9842.6,447.6
2023-05-03 21:00:00,65.32,8881.9,41.8
2023-05-03 22:00:00,48.83,7304.3,41.8
2023-05-03 23:00:00,45.46,6992.3,41.8
2023-05-04 00:00:00,34.97,6370.9,553.7
2023-05-04 01:00:00,25.47,6005.8,973.9
2023-05-04 02:00:00,24.47,6420.9,1060.0
2023-05-04 03:00:00,31.81,7200.9,771.8
2023-05-04 04:00:00,41.62,8206.8,1243.9
2023-05-04 05:00:00,47.32,8709.1,1143.1
2023-05-04 06:00:00,50.46,9178.2,1306.5
2023-05-04 07:00:00,49.15,9917.6,2113.5
2023-05-04 08:00:00,30.49,9052.4,4055.0
2023-05-04 09:00:00,20.74,9304.7,5166.6
2023-05-04 10:00:00,14.1,9250.7,6597.4
2023-05-04 11:00:00,9.31,8870.5,7318.0
2023-05-04 12:00:00,11.75,9102.8,7771.0
2023-05-04 13:00:00,9.43,8822.1,8045.6
2023-05-04 14:00:00,17.34,9974.2,6618.8
2023-05-04 15:00:00,30.24,9753.7,4765.1
2023-05-04 16:00:00,53.76,10996.7,3866.0
2023-05-04 17:00:00,59.93,10676.2,2753.2
2023-05-04 18:00:00,74.9,11086.6,2149.7
2023-05-04 19:00:00,62.12,10387.3,1992.0
2023-05-04 20:00:00,53.02,9600.8,1819.5
2023-05-04 21:00:00,38.8,8410.3,1891.3
2023-05-04 22:00:00,25.6,7578.8,1470.2
2023-05-04 23:00:00,23.17,6886.1,1590.3
2023-05-05 00:00:00,19.91,6261.4,1321.2
2023-05-05 01:00:00,18.3,6456.3,1576.1
2023-05-05 02:00:00,23.24,6717.2,1146.1
2023-05-05 03:00:00,32.51,7921.2,971.7
2023-05-05 04:00:00,41.81,8037.1,738.9
2023-05-05 05:00:00,60.29,9060.1,659.9
2023-05-05 06:00:00,31.37,9052.4,1138.1
2023-05-05 07:00:00,41.36,9419.5,2014.9
2023-05-05 08:00:00,42.25,9016.0,1629.2
2023-05-05 09:00:00,33.4,9165.4,2498.1
2023-05-05 10:00:00,54.18,9202.8,2336.7
2023-05-05 11:00:00,49.42,9479.8,1645.8
2023-05-05 12:00:00,56.82,9133.8,1667.5
2023-05-05 13:00:00,56.6,9628.5,1453.7
2023-05-05 14:00:00,71.92,9730.1,1421.9
2023-05-05 15:00:00,60.93,10418.5,1947.7
2023-05-05 16:00:00,63.69,10322.0,1643.4
2023-05-05 17:00:00,89.9,11425.5,1369.6
2023-05-05 18:00:00,77.61,10573.0,2024.5
2023-05-05 19:00:00,63.18,10140.4,2225.8
2023-05-05 20:00:00,44.2,9238.7,2195.6
2023-05-05 21:00:00,44.14,9137.0,2577.9
2023-05-05 22:00:00,29.53,7718.9,2202.3
2023-05-05 23:00:00,31.21,6736.5,2705.3
2023-05-06 00:00:00,21.55,5840.3,2438.3
2023-05-06 01:00:00,-70.05,5806.7,3150.3
2023-05-06 02:00:00,17.07,6361.3,2896.7
2023-05-06 03:00:00,9.63,6203.2,3103.3
2023-05-06 04:00:00,23.42,7018.5,2571.6
2023-05-06 05:00:00,32.05,7496.0,2493.5
2023-05-06 06:00:00,37.43,7520.7,2129.8
2023-05-06 07:00:00,37.84,8466.6,1970.9
2023-05-06 08:00:00,18.53,8175.1,2954.6
2023-05-06 09:00:00,39.74,8336.7,2959.9
2023-05-06 10:00:00,39.95,8596.8,2150.6
2023-05-06 11:00:00,42.77,7860.1,2501.7
2023-05-06 12:00:00,23.97,7864.9,3273.3
2023-05-06 13:00:00,41.9,8144.8,2597.2
2023-05-06 14:00:00,35.04,8629.2,3677.4
2023-05-06 15:00:00,30.57,8572.4,4090.9
2023-05-06 16:00:00,46.76,8905.9,3473.8
2023-05-06 17:00:00,49.11,9656.2,2496.2
2023-05-06 18:00:00,64.46,9526.2,1963.0
2023-05-06 19:00:00,61.31,8552.9,1733.4
2023-05-06 20:00:00,39.14,8106.8,1519.2
2023-05-06 21:00:00,36.77,7834.8,1497.4
2023-05-06 22:00:00,32.18,6693.6,1228.4
2023-05-06 23:00:00,23.53,5837.3,1317.6
2023-05-07 00:00:00,33.42,5587.3,463.8
2023-05-07 01:00:00,32.56,5678.1,563.1
2023-05-07 02:00:00,29.71,6125.0,226.1
2023-05-07 03:00:00,30.47,6225.3,41.2
2023-05-07 04:00:00,37.84,6880.0,41.2
2023-05-07 05:00:00,46.49,7645.5,194.6
2023-05-07 06:00:00,42.23,7951.2,389.1
2023-05-07 07:00:00,46.21,8326.6,448.0
2023-05-07 08:00:00,45.3,7919.1,477.2
2023-05-07 09:00:00,43.71,8223.6,1217.6
2023-05-07 10:00:00,38.38,8271.7,2218.4
2023-05-07 11:00:00,34.93,8041.2,1617.3
2023-05-07 12:00:00,46.04,7979.8,1132.8
2023-05-07 13:00:00,45.82,8073.4,895.9
2023-05-07 14:00:00,51.28,8151.6,1027.1
2023-05-07 15:00:00,53.94,8681.1,785.2
2023-05-07 16:00:00,74.19,9398.4,387.7
2023-05-07 17:00:00,75.16,9303.8,129.6
2023-05-07 18:00:00,79.8,9146.0,41.2
2023-05-07 19:00:00,72.67,8955.9,41.2
2023-05-07 20:00:00,62.49,8446.8,41.2
2023-05-07 21:00:00,49.01,7395.5,41.2
2023-05-07 22:00:00,41.06,6694.2,41.2
2023-05-07 23:00:00,32.64,6053.2,41.2
2023-05-08 00:00:00,36.16,6536.5,41.1
2023-05-08 01:00:00,35.73,6709.4,41.1
2023-05-08 02:00:00,38.55,6996.7,41.1
2023-05-08 03:00:00,39.62,7151.1,41.1
2023-05-08 04:00:00,46.61,7784.6,41.1
2023-05-08 05:00:00,57.54,8577.6,57.1
2023-05-08 06:00:00,65.74,8918.8,41.1
2023-05-08 07:00:00,64.71,8963.5,375.4
2023-05-08 08:00:00,47.71,9198.0,1618.9
2023-05-08 09:00:00,27.8,9092.7,3812.7
2023-05-08 10:00:00,26.41,8897.0,5356.3
2023-05-08 11:00:00,32.53,8899.8,5438.2
2023-05-08 12:00:00,36.35,9327.4,4436.8
2023-05-08 13:00:00,-45.76,9233.9,4617.2
2023-05-08 14:00:00,36.15,10181.6,5259.8
2023-05-08 15:00:00,47.43,9913.3,3333.3
2023-05-08 16:00:00,59.66,10177.5,2218.0
2023-05-08 17:00:00,64.31,10586.6,1938.9
2023-05-08 18:00:00,81.57,10734.9,1569.2
2023-05-08 19:00:00,72.57,10439.9,1196.4
2023-05-08 20:00:00,80.49,10111.6,853.4
2023-05-08 21:00:00,55.7,8264.1,536.3
2023-05-08 22:00:00,50.32,7672.9,730.9
2023-05-08 23:00:00,36.88,6798.5,927.2
2023-05-09 00:00:00,17.56,6052.3,629.8
2023-05-09 01:00:00,20.21,6567.8,1278.8
2023-05-09 02:00:00,29.89,7035.5,1384.3
2023-05-09 03:00:00,38.36,7151.2,1435.0
2023-05-09 04:00:00,35.04,7980.5,1376.1
2023-05-09 05:00:00,30.09,8132.9,1691.3
2023-05-09 06:00:00,44.22,8679.2,1824.4
2023-05-09 07:00:00,47.83,9549.6,2800.9
2023-05-09 08:00:00,35.52,9169.4,2915.3
2023-05-09 09:00:00,36.08,8896.2,2873.3
2023-05-09 10:00:00,48.25,9121.0,2915.1
2023-05-09 11:00:00,32.56,8823.2,3022.5
2023-05-09 12:00:00,38.4,8860.7,2475.7
2023-05-09 13:00:00,27.35,9360.5,4562.5
2023-05-09 14:00:00,35.64,9126.8,4137.5
2023-05-09 15:00:00,38.49,9572.4,3841.0
2023-05-09 16:00:00,52.86,10290.0,2611.0
2023-05-09 17:00:00,69.39,10867.5,2433.9
2023-05-09 18:00:00,69.17,11022.7,2592.7
2023-05-09 19:00:00,62.78,10075.9,2399.3
2023-05-09 20:00:00,49.61,9763.2,2554.6
2023-05-09 21:00:00,38.73,8260.2,2634.8
2023-05-09 22:00:00,23.63,7871.4,2795.4
2023-05-09 23:00:00,17.89,6511.2,3205.4
2023-05-10 00:00:00,15.17,6589.4,3496.4
2023-05-10 01:00:00,5.16,6278.2,3642.7
2023-05-10 02:00:00,15.88,7170.3,3835.4
2023-05-10 03:00:00,19.3,7452.7,3393.6
2023-05-10 04:00:00,23.02,7721.2,3360.0
2023-05-10 05:00:00,34.16,8422.7,2980.2
2023-05-10 06:00:00,36.57,9209.6,2960.2
2023-05-10 07:00:00,40.47,9528.5,3564.5
2023-05-10 08:00:00,24.68,9258.0,4237.2
2023-05-10 09:00:00,31.27,9193.0,3597.1
2023-05-10 10:00:00,42.92,9243.0,2593.5
2023-05-10 11:00:00,22.12,8978.1,5090.6
2023-05-10 12:00:00,16.89,8618.6,6278.6
2023-05-10 13:00:00,15.55,8913.1,6502.0
2023-05-10 14:00:00,25.72,9500.8,5665.8
2023-05-10 15:00:00,32.76,10174.6,5309.9
2023-05-10 16:00:00,45.14,10714.0,4427.6
2023-05-10 17:00:00,57.51,10782.0,2995.7
2023-05-10 18:00:00,67.28,10694.4,2269.6
2023-05-10 19:00:00,57.47,10487.3,2521.1
2023-05-10 20:00:00,32.72,9284.4,3006.4
2023-05-10 21:00:00,42.94,8400.5,2249.0
2023-05-10 22:00:00,24.1,7261.0,2262.8
2023-05-10 23:00:00,27.67,6472.7,1669.1
2023-05-11 00:00:00,26.2,6385.3,1389.2
2023-05-11 01:00:00,41.36,6425.0,1145.2
2023-05-11 02:00:00,15.26,6885.3,1136.9
2023-05-11 03:00:00,29.84,7425.4,1273.5
2023-05-11 04:00:00,37.99,8003.2,1579.8
2023-05-11 05:00:00,33.15,8679.4,1672.7
2023-05-11 06:00:00,42.83,8966.2,1897.7
2023-05-11 07:00:00,34.62,9329.4,2405.4
2023-05-11 08:00:00,31.0,9054.4,3993.0
2023-05-11 09:00:00,34.84,9260.9,3857.5
2023-05-11 10:00:00,36.0,9197.1,4258.7
2023-05-11 11:00:00,33.93,8742.6,3925.1
2023-05-11 12:00:00,24.12,8959.6,4839.7
2023-05-11 13:00:00,24.85,8944.1,5463.8
2023-05-11 14:00:00,37.58,9263.5,4151.0
2023-05-11 15:00:00,31.87,9463.2,4484.7
2023-05-11 16:00:00,53.02,10581.9,3658.1
2023-05-11 17:00:00,62.33,10847.1,2853.6
2023-05-11 18:00:00,61.95,10748.8,2145.6
2023-05-11 19:00:00,66.74,10838.4,2272.6
2023-05-11 20:00:00,43.61,9398.1,2382.5
2023-05-11 21:00:00,37.42,9185.4,2152.5
2023-05-11 22:00:00,28.23,7377.0,2128.4
2023-05-11 23:00:00,26.12,6760.3,1698.7
2023-05-12 00:00:00,32.75,6232.1,1570.1
2023-05-12 01:00:00,20.41,6445.8,1889.2
2023-05-12 02:00:00,23.68,6899.2,2210.0
2023-05-12 03:00:00,25.78,7263.8,2457.0
2023-05-12 04:00:00,28.64,8349.5,2762.7
2023-05-12 05:00:00,31.48,8578.1,3068.0
2023-05-12 06:00:00,33.19,9029.6,2843.3
2023-05-12 07:00:00,28.53,8943.2,3250.9
2023-05-12 08:00:00,32.56,9350.6,3645.0
2023-05-12 09:00:00,32.4,9101.3,3187.1
2023-05-12 10:00:00,42.08,8831.3,2847.7
2023-05-12 11:00:00,42.23,8693.8,2456.6
2023-05-12 12:00:00,35.51,9640.3,4284.1
2023-05-12 13:00:00,52.36,9021.6,1960.1
2023-05-12 14:00:00,54.18,8979.9,1311.6
2023-05-12 15:00:00,47.89,9566.3,1740.7
2023-05-12 16:00:00,67.32,10155.4,1423.7
2023-05-12 17:00:00,89.38,10658.6,805.3
2023-05-12 18:00:00,92.0,10729.4,787.6
2023-05-12 19:00:00,79.69,10416.5,744.9
2023-05-12 20:00:00,65.55,9247.4,510.1
2023-05-12 21:00:00,59.85,8485.9,341.6
2023-05-12 22:00:00,33.94,7215.7,713.7
2023-05-12 23:00:00,34.98,6569.0,275.4
2023-05-13 00:00:00,29.86,5385.2,40.5
2023-05-13 01:00:00,33.51,5397.2,40.5
2023-05-13 02:00:00,31.07,6097.8,40.5
2023-05-13 03:00:00,28.78,6531.5,315.1
2023-05-13 04:00:00,36.96,7163.5,290.8
2023-05-13 05:00:00,54.38,7486.5,284.3
2023-05-13 06:00:00,48.76,8047.2,565.2
2023-05-13 07:00:00,54.98,7645.5,137.3
2023-05-13 08:00:00,54.0,8317.6,415.6
2023-05-13 09:00:00,48.06,8065.6,469.0
2023-05-13 10:00:00,43.53,8046.3,953.8
2023-05-13 11:00:00,46.33,7904.1,850.2
2023-05-13 12:00:00,51.14,7603.8,962.7
2023-05-13 13:00:00,40.47,7625.0,842.6
2023-05-13 14:00:00,55.76,8068.4,920.5
2023-05-13 15:00:00,54.05,8724.0,739.9
2023-05-13 16:00:00,63.64,9114.8,705.5
2023-05-13 17:00:00,56.88,8829.1,1157.5
2023-05-13 18:00:00,64.22,8993.1,987.3
2023-05-13 19:00:00,55.14,8769.0,1133.3
2023-05-13 20:00:00,45.97,8190.4,1887.3
2023-05-13 21:00:00,30.65,7073.7,2015.7
2023-05-13 22:00:00,31.45,6228.6,1227.3
2023-05-13 23:00:00,25.57,5731.7,1023.4
2023-05-14 00:00:00,26.84,5539.3,646.6
2023-05-14 01:00:00,23.02,5386.1,964.9
2023-05-14 02:00:00,25.19,5875.1,950.4
2023-05-14 03:00:00,33.37,6587.4,1309.9
2023-05-14 04:00:00,30.79,6672.5,1518.0
2023-05-14 05:00:00,33.16,7414.4,1721.7
2023-05-14 06:00:00,38.64,8087.1,1331.0
2023-05-14 07:00:00,49.64,7952.4,1618.2
2023-05-14 08:00:00,39.94,7949.9,2595.0
2023-05-14 09:00:00,38.27,8284.0,1864.7
2023-05-14 10:00:00,36.31,7807.2,2749.8
2023-05-14 11:00:00,37.71,8055.4,3293.8
2023-05-14 12:00:00,27.73,7918.5,4324.5
2023-05-14 13:00:00,24.02,7883.6,4617.8
2023-05-14 14:00:00,22.45,8344.0,4957.5
2023-05-14 15:00:00,26.88,8641.3,5295.7
2023-05-14 16:00:00,-2.32,9182.4,4322.9
2023-05-14 17:00:00,38.6,9034.8,3600.0
2023-05-14 18:00:00,44.93,9256.0,2885.3
2023-05-14 19:00:00,46.42,8926.4,2757.7
2023-05-14 20:00:00,41.93,8434.7,3066.5
2023-05-14 21:00:00,26.02,7131.8,2810.8
2023-05-14 22:00:00,21.27,6689.3,2775.6
2023-05-14 23:00:00,23.14,5945.2,2390.6
2023-05-15 00:00:00,14.32,6016.6,2613.5
2023-05-15 01:00:00,6.03,6560.4,3001.4
2023-05-15 02:00:00,29.36,7132.3,2685.3
2023-05-15 03:00:00,29.41,7456.3,2625.6
2023-05-15 04:00:00,35.83,8209.6,2461.9
2023-05-15 05:00:00,34.12,8480.3,2801.4
2023-05-15 06:00:00,29.88,8452.1,3245.8
2023-05-15 07:00:00,18.85,8625.7,3972.0
2023-05-15 08:00:00,29.56,9241.5,4322.0
2023-05-15 09:00:00,-24.71,8914.2,5769.5
2023-05-15 10:00:00,7.71,8688.6,7317.2
2023-05-15 11:00:00,-87.04,8823.5,8131.8
2023-05-15 12:00:00,9.12,9027.4,8718.2
2023-05-15 13:00:00,3.21,8637.5,8307.3
2023-05-15 14:00:00,13.84,9200.4,7289.8
2023-05-15 15:00:00,38.4,10143.5,5694.5
2023-05-15 16:00:00,37.56,9775.5,4124.3
2023-05-15 17:00:00,53.71,10686.5,3368.5
2023-05-15 18:00:00,51.93,10328.9,3237.5
2023-05-15 19:00:00,46.45,10305.3,3349.0
2023-05-15 20:00:00,42.32,9673.5,3282.4
2023-05-15 21:00:00,30.16,8528.0,3548.7
2023-05-15 22:00:00,27.7,7560.4,3212.9
2023-05-15 23:00:00,-7.27,6417.8,3651.9
2023-05-16 00:00:00,9.71,6458.8,3684.5
2023-05-16 01:00:00,10.73,6155.0,3585.9
2023-05-16 02:00:00,13.25,6721.1,3251.4
2023-05-16 03:00:00,13.75,7278.3,3434.0
2023-05-16 04:00:00,35.75,7969.1,3322.5
2023-05-16 05:00:00,28.61,8524.8,3272.5
2023-05-16 06:00:00,35.54,8650.7,2717.0
2023-05-16 07:00:00,31.12,8741.3,3298.6
2023-05-16 08:00:00,26.82,9390.0,3997.5
2023-05-16 09:00:00,22.19,9105.3,5167.3
2023-05-16 10:00:00,26.47,9220.9,4330.1
2023-05-16 11:00:00,36.61,8808.3,3837.3
2023-05-16 12:00:00,27.75,8470.9,4769.7
2023-05-16 13:00:00,37.37,9271.8,4377.0
2023-05-16 14:00:00,28.18,9201.5,4577.1
2023-05-16 15:00:00,34.43,9781.4,3628.5
2023-05-16 16:00:00,49.6,9882.8,1868.2
2023-05-16 17:00:00,91.01,10903.8,938.1
2023-05-16 18:00:00,83.38,10182.6,442.8
2023-05-16 19:00:00,78.82,10013.9,241.5
2023-05-16 20:00:00,78.91,9374.1,40.1
2023-05-16 21:00:00,59.64,8050.9,86.9
2023-05-16 22:00:00,44.02,7415.8,254.3
2023-05-16 23:00:00,37.11,6953.2,40.1
2023-05-17 00:00:00,31.56,6144.2,130.0
2023-05-17 01:00:00,40.81,6377.1,40.0
2023-05-17 02:00:00,37.78,6105.3,40.0
2023-05-17 03:00:00,39.74,7197.8,40.0
2023-05-17 04:00:00,47.75,7763.6,40.0
2023-05-17 05:00:00,75.57,8213.8,40.0
2023-05-17 06:00:00,76.06,9142.7,40.0
2023-05-17 07:00:00,64.13,9000.8,134.0
2023-05-17 08:00:00,70.91,9081.4,276.4
2023-05-17 09:00:00,46.31,8932.3,2070.2
2023-05-17 10:00:00,34.3,8382.1,4037.1
2023-05-17 11:00:00,14.95,8501.5,5785.0
2023-05-17 12:00:00,34.58,9078.2,4498.0
2023-05-17 13:00:00,31.29,8421.4,4510.1
2023-05-17 14:00:00,44.26,9070.6,2761.4
2023-05-17 15:00:00,48.54,9544.5,2520.3
2023-05-17 16:00:00,66.69,10581.9,2071.8
2023-05-17 17:00:00,79.51,10606.9,895.1
2023-05-17 18:00:00,78.12,10259.7,856.1
2023-05-17 19:00:00,83.52,10488.6,653.2
2023-05-17 20:00:00,69.96,9115.9,485.7
2023-05-17 21:00:00,56.65,8556.4,682.5
2023-05-17 22:00:00,41.8,7027.8,639.2
2023-05-17 23:00:00,42.01,6830.6,604.6
2023-05-18 00:00:00,198.99,6146.2,826.3
2023-05-18 01:00:00,30.35,6094.3,1710.5
2023-05-18 02:00:00,26.79,6596.1,2131.1
2023-05-18 03:00:00,15.95,7250.0,2725.6
2023-05-18 04:00:00,34.26,7703.6,2126.1
2023-05-18 05:00:00,37.21,8541.4,2467.1
2023-05-18 06:00:00,40.78,8681.2,2156.9
2023-05-18 07:00:00,29.61,9238.3,3464.1
2023-05-18 08:00:00,27.55,9230.5,4653.7
2023-05-18 09:00:00,-73.81,8997.9,6217.9
2023-05-18 10:00:00,16.77,8756.2,6154.1
2023-05-18 11:00:00,1.76,8820.6,7499.9
2023-05-18 12:00:00,9.22,8949.5,7469.5
2023-05-18 13:00:00,-29.63,9525.3,8412.9
2023-05-18 14:00:00,-54.31,9524.4,8023.8
2023-05-18 15:00:00,28.88,9921.0,7236.1
2023-05-18 16:00:00,37.42,10963.2,6292.9
2023-05-18 17:00:00,46.04,10504.9,4609.6
2023-05-18 18:00:00,49.73,10562.3,3822.0
2023-05-18 19:00:00,43.43,10283.8,3942.3
2023-05-18 20:00:00,42.31,9020.7,3882.8
2023-05-18 21:00:00,9.68,8176.1,4155.0
2023-05-18 22:00:00,15.06,7199.2,4279.3
2023-05-18 23:00:00,10.85,6731.1,4061.7
2023-05-19 00:00:00,1.05,6175.9,3973.8
2023-05-19 01:00:00,10.19,6300.5,3832.9
2023-05-19 02:00:00,18.18,6840.8,3573.7
2023-05-19 03:00:00,14.1,7360.0,3522.8
2023-05-19 04:00:00,22.14,7764.6,3087.0
2023-05-19 05:00:00,21.95,8214.7,3221.4
2023-05-19 06:00:00,41.98,9116.5,3649.7
2023-05-19 07:00:00,30.01,9259.6,4559.3
2023-05-19 08:00:00,22.7,8651.5,6077.4
2023-05-19 09:00:00,6.94,8910.0,7198.2
2023-05-19 10:00:00,10.05,8898.1,7732.3
2023-05-19 11:00:00,-0.2,8966.0,7750.5
2023-05-19 12:00:00,31.52,9024.6,4085.2
2023-05-19 13:00:00,46.09,9026.9,3976.7
2023-05-19 14:00:00,43.27,9405.1,3626.2
2023-05-19 15:00:00,36.29,9636.0,4390.4
2023-05-19 16:00:00,31.03,9809.0,4454.6
2023-05-19 17:00:00,39.76,10241.0,4894.3
2023-05-19 18:00:00,41.98,10393.8,4405.2
2023-05-19 19:00:00,45.51,10038.4,4126.8
2023-05-19 20:00:00,29.79,8756.7,3550.5
2023-05-19 21:00:00,30.23,8169.6,3879.3
2023-05-19 22:00:00,-9.48,7306.4,3585.3
2023-05-19 23:00:00,9.97,6532.6,3427.7
2023-05-20 00:00:00,-107.39,5411.0,3786.0
2023-05-20 01:00:00,8.28,5590.1,4093.2
2023-05-20 02:00:00,5.57,5628.7,3868.1
2023-05-20 03:00:00,7.88,5991.8,3695.8
2023-05-20 04:00:00,14.73,6779.5,3112.9
2023-05-20 05:00:00,32.54,7529.8,2443.7
2023-05-20 06:00:00,31.92,8133.2,2679.1
2023-05-20 07:00:00,16.37,8132.6,3869.0
2023-05-20 08:00:00,14.11,7629.7,5365.4
2023-05-20 09:00:00,4.61,7842.8,6857.9
2023-05-20 10:00:00,-2.33,7834.4,7854.5
2023-05-20 11:00:00,-6.03,7734.1,9134.1
2023-05-20 12:00:00,-9.39,7838.4,8838.4
2023-05-20 13:00:00,-120.0,7643.1,8388.7
2023-05-20 14:00:00,3.85,8131.7,7604.3
2023-05-20 15:00:00,17.35,8551.3,6357.8
2023-05-20 16:00:00,26.79,9008.4,4898.9
2023-05-20 17:00:00,35.1,8844.3,3327.8
2023-05-20 18:00:00,45.3,9026.9,2570.1
